date,price,bedrooms,bathrooms,area_living_m2,area_lot_m2,floors,waterfront,condition,area_above_m2,area_basement_m2,yr_built,yr_renovated,city,country
2014-05-06,390000.0,5.0,3.75,268.48967,464.515,1.0,0,3,121.70293,146.78674,2006,2006,Seattle,USA
2014-05-06,979000.0,3.0,2.5,249.90907,375.978441,3.0,0,3,249.90907,0.0,2014,2014,Seattle,USA
2014-05-06,580000.0,4.0,3.25,331.570807,773.603281,2.0,0,3,331.570807,0.0,2013,1923,Renton,USA
2014-05-06,369950.0,3.0,2.0,117.98681,122.63196,3.0,0,3,117.98681,0.0,2006,2006,Seattle,USA
2014-05-06,1800000.0,5.0,5.0,417.13447,954.949937,2.0,0,3,365.10879,52.02568,2013,1923,Bellevue,USA
2014-05-06,776000.0,4.0,2.5,282.42512,596.901775,2.0,0,3,282.42512,0.0,2008,2008,Redmond,USA
2014-05-07,519950.0,3.0,2.25,108.69651,116.035847,3.0,0,3,108.69651,0.0,2014,2014,Seattle,USA
2014-05-07,255000.0,5.0,2.25,191.38018,801.938696,1.0,0,3,95.69009,95.69009,1962,2003,Burien,USA
2014-05-07,495000.0,3.0,1.0,91.97397,557.418,1.0,0,3,91.97397,0.0,1943,2002,Seattle,USA
2014-05-07,510000.0,4.0,2.5,225.75429,483.374309,2.0,0,3,225.75429,0.0,2003,2003,Shoreline,USA
2014-05-07,1150000.0,4.0,4.0,414.34738,9604.497946,2.0,0,3,414.34738,0.0,2001,2001,Redmond,USA
2014-05-07,253000.0,3.0,1.75,116.12875,940.364166,1.0,0,3,116.12875,0.0,1994,1994,Black Diamond,USA
2014-05-07,503000.0,3.0,2.75,143.07062,628.02428,1.0,0,5,112.41263,30.65799,1980,1980,Kirkland,USA
2014-05-07,275000.0,3.0,2.5,148.6448,650.321,2.0,0,4,148.6448,0.0,1993,1993,Maple Valley,USA
2014-05-07,249000.0,3.0,1.0,103.12233,782.521969,1.0,0,3,103.12233,0.0,1952,2008,Burien,USA
2014-05-07,310000.0,3.0,1.75,170.94152,996.198869,1.0,0,4,113.34166,57.59986,1974,1974,Renton,USA
2014-05-07,750000.0,3.0,2.75,234.11556,501.769103,1.0,0,4,126.34808,107.76748,1946,1989,Seattle,USA
2014-05-07,630000.0,3.0,2.5,248.98004,30391.822905,2.0,0,3,248.98004,0.0,1995,1995,Ravensdale,USA
2014-05-07,599999.0,9.0,4.5,355.81849,649.206164,2.5,0,3,227.61235,128.20614,1938,2003,Seattle,USA
2014-05-07,758000.0,4.0,2.75,223.89623,887.130747,1.0,0,4,165.36734,58.52889,1956,1956,Kirkland,USA
2014-05-07,248500.0,4.0,1.75,159.79316,930.702254,1.0,0,5,159.79316,0.0,1960,1960,Covington,USA
2014-05-07,310000.0,3.0,1.75,192.30921,3521.395312,1.0,0,4,131.92226,60.38695,1973,1973,Kent,USA
2014-05-07,460000.0,3.0,2.0,163.50928,841.236665,2.0,0,4,163.50928,0.0,1985,1985,Redmond,USA
2014-05-07,675000.0,3.0,1.75,156.07704,975.4815,1.0,0,4,156.07704,0.0,1959,1959,Bellevue,USA
2014-05-07,526000.0,2.0,2.0,143.99965,222.9672,1.5,0,4,143.99965,0.0,1900,1971,Seattle,USA
2014-05-07,560000.0,3.0,3.0,382.76036,5610.597976,2.0,0,3,295.43154,87.32882,1994,1994,Carnation,USA
2014-05-07,415000.0,4.0,3.0,170.01249,887.037844,2.0,0,3,170.01249,0.0,1991,1991,Bothell,USA
2014-05-07,246000.0,3.0,1.0,130.0642,688.41123,1.0,0,3,130.0642,0.0,1944,1944,Burien,USA
2014-05-07,314500.0,3.0,1.75,173.72861,1150.232043,1.0,0,4,173.72861,0.0,1957,2001,Federal Way,USA
2014-05-07,3200000.0,7.0,4.5,576.92763,822.748968,2.5,0,5,442.21828,134.70935,1910,1910,Seattle,USA
2014-05-07,420000.0,2.0,1.5,96.61912,325.1605,1.5,0,4,96.61912,0.0,1904,1904,Seattle,USA
2014-05-07,535000.0,3.0,1.75,252.69616,13880.63723,1.5,0,3,252.69616,0.0,1988,2000,Carnation,USA
2014-05-07,350000.0,3.0,1.0,93.83203,869.57208,1.0,0,3,93.83203,0.0,1981,2013,Kirkland,USA
2014-05-07,515000.0,3.0,1.75,146.78674,849.783741,1.0,0,4,112.41263,34.37411,1967,1967,Bellevue,USA
2014-05-07,749950.0,4.0,2.75,241.5478,562.06315,2.0,0,5,182.08988,59.45792,1949,1949,Seattle,USA
2014-05-07,230000.0,3.0,2.5,178.37376,852.84954,2.0,0,3,178.37376,0.0,1988,2000,Renton,USA
2014-05-07,568000.0,3.0,2.0,218.32205,471.94724,1.5,0,3,165.36734,52.95471,1929,1929,Seattle,USA
2014-05-07,250000.0,1.0,1.0,102.1933,406.264819,1.0,0,2,76.18046,26.01284,1947,1947,Burien,USA
2014-05-07,581000.0,4.0,2.0,233.18653,1272.306585,1.0,0,4,118.91584,114.27069,1961,2001,Kirkland,USA
2014-05-07,651000.0,3.0,2.5,301.00572,10067.526498,2.0,0,4,301.00572,0.0,1991,1991,Kent,USA
2014-05-07,600000.0,3.0,2.5,228.54138,10117.1367,1.0,0,4,172.79958,55.7418,1977,1977,Issaquah,USA
2014-05-07,500000.0,2.0,1.0,93.83203,360.928155,1.5,0,4,93.83203,0.0,1906,1990,Seattle,USA
2014-05-07,475000.0,2.0,1.0,76.18046,252.974869,1.0,0,3,76.18046,0.0,1921,2000,Seattle,USA
2014-05-07,352000.0,5.0,2.5,224.82526,795.24968,1.0,0,3,150.50286,74.3224,1978,1978,Seattle,USA
2014-05-07,420000.0,3.0,2.25,164.43831,758.552995,2.0,0,3,164.43831,0.0,1977,2004,Kirkland,USA
2014-05-07,428000.0,2.0,2.0,125.41905,362.3217,1.0,0,3,125.41905,0.0,2003,2003,Redmond,USA
2014-05-07,599000.0,3.0,1.75,182.08988,444.819564,1.0,0,4,101.26427,80.82561,1920,1920,Seattle,USA
2014-05-07,492000.0,4.0,2.5,307.044415,1501.684092,1.5,0,5,208.567235,98.47718,1922,1956,Shoreline,USA
2014-05-07,630000.0,2.0,2.25,236.90265,526.109689,1.0,0,3,159.79316,77.10949,2011,2011,Renton,USA
2014-05-07,900000.0,5.0,3.75,383.68939,21003.138628,2.0,0,3,294.50251,89.18688,1985,1985,Woodinville,USA
2014-05-07,1110000.0,4.0,1.5,214.60593,1235.6099,1.0,0,3,175.58667,39.01926,1950,2005,Clyde Hill,USA
2014-05-07,575000.0,4.0,2.0,153.28995,464.515,1.0,0,3,153.28995,0.0,1955,2005,Seattle,USA
2014-05-07,705000.0,4.0,2.5,246.19295,400.969348,1.5,0,3,141.21256,104.98039,1905,2013,Seattle,USA
2014-05-07,940000.0,4.0,2.25,175.58667,551.84382,1.0,0,3,136.56741,39.01926,1963,2008,Seattle,USA
2014-05-07,313000.0,3.0,1.75,203.45757,743.224,1.0,0,4,203.45757,0.0,1967,1967,Federal Way,USA
2014-05-07,618080.0,3.0,2.5,188.59309,603.8695,2.0,0,3,188.59309,0.0,1988,2000,Issaquah,USA
2014-05-07,640000.0,3.0,3.0,210.88981,480.773025,2.0,0,3,197.88339,13.00642,2002,2002,Renton,USA
2014-05-07,485000.0,3.0,2.0,149.57383,386.47648,1.0,0,4,93.83203,55.7418,1917,1917,Seattle,USA
2014-05-07,300000.0,2.0,1.0,70.60628,278.801903,1.0,0,3,70.60628,0.0,1913,1983,Seattle,USA
2014-05-07,379500.0,2.0,1.0,152.36092,1610.473505,1.0,0,3,78.03852,74.3224,1978,1978,Redmond,USA
2014-05-07,339950.0,3.0,2.25,151.43189,1142.242385,2.0,0,4,151.43189,0.0,1985,1985,Renton,USA
2014-05-07,1500000.0,6.0,2.5,330.73468,602.01144,2.5,0,4,330.73468,0.0,1914,1945,Seattle,USA
2014-05-07,1340000.0,3.0,3.0,274.99288,510.9665,2.0,0,3,226.68332,48.30956,1937,1990,Seattle,USA
2014-05-07,500000.0,3.0,2.5,180.23182,3489.901195,1.0,0,4,180.23182,0.0,1987,1987,Issaquah,USA
2014-05-07,239900.0,3.0,2.0,130.99323,702.904098,1.0,0,3,130.99323,0.0,1985,1985,Kent,USA
2014-05-07,314950.0,3.0,1.0,96.61912,1578.050358,1.0,0,4,96.61912,0.0,1968,1968,Renton,USA
2014-05-07,361280.0,2.0,1.0,76.18046,594.5792,1.0,0,4,76.18046,0.0,1944,1944,Seattle,USA
2014-05-07,100000.0,2.0,1.0,84.54173,2043.866,1.0,0,3,84.54173,0.0,1956,2001,Algona,USA
2014-05-07,540000.0,7.0,5.75,343.7411,710.429241,2.0,0,3,343.7411,0.0,1948,1984,Lake Forest Park,USA
2014-05-07,480500.0,4.0,2.5,202.52854,1040.5136,1.0,0,4,202.52854,0.0,1968,1968,Woodinville,USA
2014-05-07,280000.0,3.0,2.5,148.6448,396.788713,2.0,0,3,148.6448,0.0,2000,2000,Auburn,USA
2014-05-07,440000.0,3.0,1.75,139.3545,574.14054,1.0,0,4,98.47718,40.87732,1947,1988,Seattle,USA
2014-05-07,530000.0,3.0,1.0,124.49002,397.996452,1.0,0,3,100.33524,24.15478,1910,2006,Seattle,USA
2014-05-07,560000.0,3.0,2.0,172.79958,1242.484722,1.0,0,3,172.79958,0.0,1985,1985,Issaquah,USA
2014-05-07,775000.0,3.0,2.0,235.97362,668.9016,1.5,0,4,148.6448,87.32882,1905,1905,Seattle,USA
2014-05-07,160000.0,2.0,1.0,96.61912,1217.0293,1.0,0,5,96.61912,0.0,1912,1912,Kent,USA
2014-05-07,209950.0,3.0,1.5,128.20614,1034.01039,1.0,0,3,128.20614,0.0,1960,2012,Federal Way,USA
2014-05-07,226500.0,3.0,1.75,152.36092,999.822086,1.0,0,3,104.98039,47.38053,1988,2000,Covington,USA
2014-05-07,380000.0,5.0,1.75,278.709,557.418,1.0,0,5,139.3545,139.3545,1958,1958,Seattle,USA
2014-05-07,409500.0,4.0,2.75,198.81242,1207.739,1.0,0,3,122.63196,76.18046,1968,1997,Kenmore,USA
2014-05-07,690000.0,3.0,2.0,163.50928,597.180484,1.0,0,4,91.04494,72.46433999999999,1942,1982,Seattle,USA
2014-05-07,405000.0,3.0,2.25,154.21898,771.745221,1.0,0,4,154.21898,0.0,1961,2001,Shoreline,USA
2014-05-07,375000.0,3.0,2.5,170.01249,1211.640926,2.0,0,3,170.01249,0.0,1990,2009,Maple Valley,USA
2014-05-07,794154.0,4.0,2.0,205.31563,794.878068,1.0,0,4,112.41263,92.903,1954,1979,Seattle,USA
2014-05-07,185000.0,4.0,1.0,138.42547,613.1598,1.0,0,3,138.42547,0.0,1969,2010,Burien,USA
2014-05-07,245000.0,3.0,1.5,117.05778,117.98681,2.0,0,3,96.61912,20.43866,2005,2005,Seattle,USA
2014-05-07,1532500.0,5.0,4.5,396.69581,750.284628,2.0,0,3,315.8702,80.82561,2007,2007,Kirkland,USA
2014-05-07,1040000.0,4.0,3.5,362.3217,779.549073,2.0,0,3,362.3217,0.0,2006,2006,Kirkland,USA
2014-05-07,425000.0,2.0,2.5,106.83845,95.411381,3.0,0,3,106.83845,0.0,2008,2008,Seattle,USA
2014-05-07,495000.0,4.0,2.75,246.750368,1969.079085,2.0,0,3,246.750368,0.0,2014,2014,Auburn,USA
2014-05-07,365000.0,5.0,2.75,223.89623,464.793709,1.0,0,3,130.99323,92.903,2008,2008,Seattle,USA
2014-05-07,417250.0,3.0,2.25,149.202218,134.895156,3.0,0,3,149.202218,0.0,2009,2009,Seattle,USA
2014-05-07,339950.0,2.0,1.0,76.18046,63.266943,3.0,0,3,76.18046,0.0,2006,2006,Seattle,USA
2014-05-08,615000.0,2.0,1.0,143.07062,638.429416,1.0,0,4,76.18046,66.89016,1946,1989,Seattle,USA
2014-05-08,403000.0,3.0,2.75,194.16727,776.111662,2.0,0,3,194.16727,0.0,2012,1912,Duvall,USA
2014-05-08,980000.0,5.0,2.5,293.57348,1065.59741,1.0,0,4,165.36734,128.20614,1971,1971,Mercer Island,USA
2014-05-08,258000.0,4.0,1.75,160.72219,772.95296,1.0,0,3,114.27069,46.4515,1977,2004,Federal Way,USA
2014-05-08,533000.0,3.0,1.0,155.14801,379.04424,1.0,0,3,108.69651,46.4515,1967,2011,Seattle,USA
2014-05-08,537500.0,4.0,2.5,236.90265,430.14089,2.0,0,3,236.90265,0.0,2005,2005,Sammamish,USA
2014-05-08,830000.0,5.0,3.0,282.42512,891.9617029999999,1.0,0,5,183.01891,99.40621,1968,1968,Mercer Island,USA
2014-05-08,712000.0,3.0,1.0,116.12875,429.21186,1.5,0,4,106.83845,9.2903,1900,1971,Seattle,USA
2014-05-08,262000.0,4.0,2.5,187.66406,579.343108,2.0,0,3,187.66406,0.0,2002,2002,Algona,USA
2014-05-08,753888.0,4.0,2.5,247.12198,510.9665,2.0,0,3,247.12198,0.0,2003,2003,Issaquah,USA
2014-05-08,134000.0,2.0,1.5,91.04494,464.515,2.0,0,3,91.04494,0.0,1922,2003,Skykomish,USA
2014-05-08,402000.0,3.0,2.5,182.08988,743.224,1.0,0,4,119.84487,62.24501,1977,1977,Kirkland,USA
2014-05-08,205000.0,2.0,1.0,66.89016,468.23112,1.0,0,3,66.89016,0.0,1955,2005,Seattle,USA
2014-05-08,553650.0,2.0,2.5,126.34808,125.326147,2.0,0,3,97.54815,28.79993,1997,1997,Seattle,USA
2014-05-08,559950.0,2.0,2.0,173.72861,459.86985,1.0,0,3,173.72861,0.0,2006,2006,Redmond,USA
2014-05-08,260000.0,4.0,1.5,197.88339,817.5464,1.0,0,3,102.1933,95.69009,1962,2003,Kent,USA
2014-05-08,270000.0,4.0,2.5,168.15443,604.705627,2.0,0,3,168.15443,0.0,1994,1994,Kent,USA
2014-05-08,295000.0,2.0,1.75,204.3866,8296.052094,1.0,0,3,102.1933,102.1933,1973,2013,Issaquah,USA
2014-05-08,719000.0,3.0,2.5,157.00607,418.0635,1.5,0,4,157.00607,0.0,1928,1928,Seattle,USA
2014-05-08,266000.0,3.0,2.5,180.23182,794.041941,1.0,0,3,135.63838,44.59344,1989,1989,Kent,USA
2014-05-08,325900.0,4.0,2.5,215.53496,582.50181,2.0,0,3,215.53496,0.0,2004,2003,Kent,USA
2014-05-08,647500.0,4.0,1.75,191.38018,2418.822508,1.0,0,4,107.76748,83.6127,1947,1988,Normandy Park,USA
2014-05-08,1039000.0,4.0,1.0,316.79923,464.515,2.0,0,5,203.45757,113.34166,1910,1910,Seattle,USA
2014-05-08,569000.0,4.0,2.25,209.03175,3872.940264,2.0,0,3,209.03175,0.0,1980,1980,Redmond,USA
2014-05-08,246000.0,3.0,1.75,129.13517,687.3892969999999,1.0,0,4,129.13517,0.0,1975,1975,Kent,USA
2014-05-08,515000.0,2.0,1.0,98.47718,460.79888,1.0,0,3,98.47718,0.0,1926,2003,Seattle,USA
2014-05-08,207000.0,3.0,1.0,138.42547,835.662485,1.0,0,4,138.42547,0.0,1954,1979,Seattle,USA
2014-05-08,780000.0,4.0,1.75,230.39944,854.243085,1.0,0,3,129.13517,101.26427,1950,2005,Bellevue,USA
2014-05-08,489990.0,5.0,2.25,226.68332,1934.983684,1.5,0,4,226.68332,0.0,1975,1975,Kent,USA
2014-05-08,335000.0,3.0,1.5,208.10272,8140.625375,1.5,0,2,137.49644,70.60628,1980,1980,Auburn,USA
2014-05-08,295000.0,3.0,2.5,178.37376,671.595787,2.0,0,3,178.37376,0.0,1993,1993,Federal Way,USA
2014-05-08,385000.0,3.0,1.75,175.58667,921.59776,1.0,0,3,114.27069,61.31598,1944,1944,Seattle,USA
2014-05-08,350000.0,4.0,1.75,209.03175,1255.584045,1.0,0,4,199.74145,9.2903,1940,2001,Kent,USA
2014-05-08,235000.0,2.0,1.0,117.98681,279.452224,1.0,0,4,60.38695,57.59986,1923,1923,Seattle,USA
2014-05-08,358000.0,2.0,1.5,89.18688,167.968624,2.0,0,3,89.18688,0.0,1993,1993,Seattle,USA
2014-05-08,716500.0,4.0,2.5,305.65087,600.617895,2.0,0,3,305.65087,0.0,2002,2002,Sammamish,USA
2014-05-08,228000.0,4.0,1.75,185.806,568.56636,1.0,0,3,102.1933,83.6127,1965,1993,Seattle,USA
2014-05-08,405000.0,2.0,1.0,94.76106,757.623965,1.0,0,4,94.76106,0.0,1948,1948,Seattle,USA
2014-05-08,538000.0,4.0,1.75,170.94152,891.8688,1.0,0,3,113.34166,57.59986,1967,2011,Redmond,USA
2014-05-08,530000.0,3.0,1.75,183.94794,628.02428,1.0,0,4,183.94794,0.0,1973,1973,Bellevue,USA
2014-05-08,1750000.0,6.0,3.0,326.08953,535.12128,2.5,0,4,326.08953,0.0,1906,1990,Seattle,USA
2014-05-08,636000.0,2.0,1.75,114.27069,334.4508,1.5,0,5,114.27069,0.0,1925,1925,Seattle,USA
2014-05-08,535000.0,4.0,2.5,211.81884,6116.361908,2.0,0,3,211.81884,0.0,2004,2003,Woodinville,USA
2014-05-08,1500000.0,3.0,1.75,225.75429,1185.163571,1.0,0,4,124.49002,101.26427,1952,1952,Bellevue,USA
2014-05-08,868500.0,3.0,2.5,271.27676,366.223626,3.0,0,3,271.27676,0.0,2008,2008,Renton,USA
2014-05-08,530000.0,4.0,2.75,211.81884,264.77355,1.5,0,4,143.07062,68.74822,1930,1930,Seattle,USA
2014-05-08,450000.0,3.0,2.0,140.28353,4046.85468,1.0,0,3,140.28353,0.0,1954,2005,Woodinville,USA
2014-05-08,230000.0,3.0,1.75,88.25785,557.418,1.0,0,3,73.39337,14.86448,1939,1969,Seattle,USA
2014-05-08,229000.0,3.0,2.5,110.55457,278.709,2.0,0,3,110.55457,0.0,2002,2002,Tukwila,USA
2014-05-08,437000.0,3.0,1.75,121.70293,862.325646,1.0,0,4,121.70293,0.0,1976,1992,Redmond,USA
2014-05-08,1307000.0,5.0,3.25,260.1284,297.2896,1.5,0,5,177.44473,82.68367,1932,2002,Seattle,USA
2014-05-08,595000.0,3.0,2.5,162.58025,311.596662,2.0,0,4,162.58025,0.0,1991,1991,Kirkland,USA
2014-05-08,660000.0,3.0,1.75,122.63196,534.19225,1.5,0,5,122.63196,0.0,1918,1918,Seattle,USA
2014-05-08,347500.0,4.0,2.5,228.54138,682.83705,2.0,0,3,228.54138,0.0,1989,1989,Federal Way,USA
2014-05-08,297950.0,3.0,2.0,115.19972,1003.3524,1.0,0,3,115.19972,0.0,1967,2010,Renton,USA
2014-05-08,245000.0,3.0,1.5,117.05778,739.879492,1.0,0,4,117.05778,0.0,1955,2009,Des Moines,USA
2014-05-08,543200.0,6.0,2.25,261.98646,1449.2868,1.5,0,5,183.01891,78.96755,1940,1940,Burien,USA
2014-05-08,1250000.0,4.0,3.25,354.88946,2245.093898,2.0,0,4,307.50893,47.38053,1990,1990,Mercer Island,USA
2014-05-08,413450.0,3.0,2.5,143.07062,149.945442,3.0,0,3,136.56741,6.50321,2008,2008,Seattle,USA
2014-05-08,330000.0,2.0,2.0,143.99965,40468.5468,1.5,0,2,143.99965,0.0,1972,1972,Snoqualmie,USA
2014-05-08,424500.0,3.0,1.75,135.63838,715.3531,1.0,0,3,135.63838,0.0,1979,2014,Redmond,USA
2014-05-08,230000.0,3.0,1.0,129.13517,1486.448,1.0,0,4,129.13517,0.0,1960,2001,Algona,USA
2014-05-08,930000.0,3.0,3.25,245.26392,379.04424,2.0,0,3,170.94152,74.3224,1912,2000,Seattle,USA
2014-05-08,349000.0,3.0,1.75,147.71577,893.72686,1.0,0,3,147.71577,0.0,1988,2000,Renton,USA
2014-05-08,835000.0,4.0,2.0,177.44473,646.60488,1.5,0,5,177.44473,0.0,1941,1941,Seattle,USA
2014-05-08,988500.0,3.0,2.75,187.199545,1561.420721,2.0,1,3,187.199545,0.0,2007,2007,Burien,USA
2014-05-08,500000.0,3.0,1.75,130.99323,111.204891,3.0,0,3,130.99323,0.0,2012,1912,Seattle,USA
2014-05-08,499000.0,2.0,1.5,103.12233,88.908171,2.0,0,3,86.39979,16.72254,2005,2005,Seattle,USA
2014-05-08,321950.0,2.0,1.25,79.89658,118.637131,2.0,0,3,79.89658,0.0,2007,2007,Seattle,USA
2014-05-08,494000.0,3.0,2.5,214.60593,439.338287,2.0,0,3,214.60593,0.0,2011,2011,Kenmore,USA
2014-05-08,441750.0,2.0,1.5,94.76106,98.47718,3.0,0,3,94.76106,0.0,2008,2008,Seattle,USA
2014-05-08,438000.0,2.0,1.0,91.04494,109.532637,2.0,0,3,91.04494,0.0,2010,2010,Seattle,USA
2014-05-09,985000.0,4.0,2.25,392.97969,3508.853407,2.0,0,3,392.97969,0.0,1989,1989,Woodinville,USA
2014-05-09,352000.0,3.0,2.25,152.36092,1026.57815,1.0,0,4,152.36092,0.0,1972,1972,Renton,USA
2014-05-09,839900.0,4.0,3.5,353.96043,1262.737576,1.0,0,3,237.83168,116.12875,2013,1923,Renton,USA
2014-05-09,765000.0,4.0,2.75,259.19937,1005.117557,2.0,0,3,259.19937,0.0,1996,1996,Issaquah,USA
2014-05-09,460000.0,4.0,1.75,162.58025,510.9665,1.5,0,5,97.54815,65.0321,1926,1926,Seattle,USA
2014-05-09,224500.0,4.0,1.0,132.85129,776.204565,1.5,0,4,132.85129,0.0,1983,1983,Auburn,USA
2014-05-09,254000.0,3.0,2.5,171.87055,427.075091,2.0,0,3,171.87055,0.0,2003,2003,Covington,USA
2014-05-09,255000.0,2.0,1.0,89.18688,2667.895451,1.0,0,4,89.18688,0.0,1984,1984,Vashon,USA
2014-05-09,610000.0,3.0,3.0,230.39944,4208.691706,1.0,0,4,150.50286,79.89658,1976,1992,Woodinville,USA
2014-05-09,920000.0,4.0,3.0,348.38625,1024.255575,2.0,0,3,348.38625,0.0,1976,1976,Sammamish,USA
2014-05-09,402500.0,4.0,2.5,241.5478,1110.283753,2.0,0,3,241.5478,0.0,1988,2000,Federal Way,USA
2014-05-09,280950.0,3.0,1.75,129.13517,808.2561,1.0,0,4,78.03852,51.09665,1912,1989,Renton,USA
2014-05-09,604000.0,4.0,2.5,209.96078,720.276959,2.0,0,3,209.96078,0.0,1989,1989,Issaquah,USA
2014-05-09,565000.0,4.0,2.25,229.47041,691.848641,2.0,0,3,229.47041,0.0,1984,1984,Lake Forest Park,USA
2014-05-09,255000.0,2.0,1.0,75.25143,741.36594,1.0,0,1,75.25143,0.0,1928,1928,Seattle,USA
2014-05-09,445000.0,4.0,2.0,153.28995,557.418,1.0,0,5,92.903,60.38695,1959,1959,Seattle,USA
2014-05-09,2400000.0,3.0,2.25,278.709,1083.713495,1.5,1,3,278.709,0.0,2001,2001,Sammamish,USA
2014-05-09,195000.0,2.0,1.0,66.89016,1672.254,1.0,0,3,66.89016,0.0,1950,2005,Seattle,USA
2014-05-09,275000.0,3.0,1.5,129.13517,4483.220071,1.0,0,3,129.13517,0.0,1922,2013,Fall City,USA
2014-05-09,387000.0,3.0,2.25,134.244835,149.202218,2.0,0,3,120.7739,13.470935,2003,2003,Issaquah,USA
2014-05-09,490000.0,2.0,1.0,170.94152,306.5799,1.5,0,4,104.98039,65.96113,1910,1910,Seattle,USA
2014-05-09,505000.0,3.0,2.5,195.0963,541.067072,2.0,0,3,195.0963,0.0,1999,1999,Snoqualmie,USA
2014-05-09,303500.0,3.0,1.5,98.47718,972.136992,1.0,0,4,98.47718,0.0,1973,1973,Kirkland,USA
2014-05-09,270000.0,3.0,1.5,139.3545,588.726311,1.0,0,5,139.3545,0.0,1953,1953,Seattle,USA
2014-05-09,323000.0,4.0,2.75,183.01891,670.109339,1.0,0,3,108.69651,74.3224,1977,2004,Renton,USA
2014-05-09,382000.0,3.0,3.25,130.99323,116.407459,3.0,0,3,130.99323,0.0,2005,2005,Seattle,USA
2014-05-09,1370000.0,4.0,2.75,345.59916,877.93335,1.0,0,5,182.08988,163.50928,1962,1962,Bellevue,USA
2014-05-09,280000.0,4.0,2.0,203.45757,1341.426417,1.0,0,4,109.62554,93.83203,1977,1977,Auburn,USA
2014-05-09,260000.0,3.0,2.0,178.37376,750.191725,1.0,0,4,140.28353,38.09023,1969,1969,Federal Way,USA
2014-05-09,201500.0,3.0,1.0,107.76748,772.95296,1.0,0,4,107.76748,0.0,1959,1959,Kent,USA
2014-05-09,1157200.0,4.0,4.25,544.41158,4913.546767,2.0,0,4,456.15373,88.25785,1996,1996,Woodinville,USA
2014-05-09,536500.0,4.0,1.75,185.806,371.612,1.5,0,5,134.70935,51.09665,1926,1926,Seattle,USA
2014-05-09,248000.0,4.0,3.0,200.949189,546.548349,2.0,0,3,200.949189,0.0,2006,2006,Algona,USA
2014-05-09,532000.0,5.0,3.0,323.30244,5341.829597,1.0,0,4,217.39302,105.90942,1976,1992,Issaquah,USA
2014-05-09,580000.0,4.0,2.5,263.84452,582.316004,2.0,0,3,263.84452,0.0,1998,2006,Kenmore,USA
2014-05-09,463000.0,2.0,1.0,106.83845,408.7732,1.0,0,4,106.83845,0.0,1905,1905,Seattle,USA
2014-05-09,742500.0,4.0,2.75,287.9993,350.523019,2.0,0,3,185.806,102.1933,1919,1996,Seattle,USA
2014-05-09,260000.0,3.0,2.5,131.92226,1379.60955,1.0,0,4,94.76106,37.1612,1963,1963,Kent,USA
2014-05-09,590000.0,4.0,2.25,225.75429,3018.975888,1.0,0,3,225.75429,0.0,1993,1993,Woodinville,USA
2014-05-09,312000.0,4.0,2.25,179.30279,692.313156,1.0,0,3,132.85129,46.4515,1984,1984,Kent,USA
2014-05-09,566000.0,3.0,2.25,154.21898,942.03642,1.0,0,4,127.27711,26.94187,1980,1980,Redmond,USA
2014-05-09,511555.0,3.0,2.0,130.0642,677.541579,1.0,0,4,130.0642,0.0,1963,1963,Bellevue,USA
2014-05-09,583000.0,4.0,2.5,247.12198,371.612,2.0,0,3,247.12198,0.0,2001,2001,Redmond,USA
2014-05-09,290000.0,4.0,2.5,185.806,1235.6099,1.0,0,4,111.4836,74.3224,1968,1968,Auburn,USA
2014-05-09,311100.0,4.0,2.25,197.88339,750.470434,1.0,0,4,128.20614,69.67725,1977,1977,Renton,USA
2014-05-09,325000.0,3.0,2.25,125.604856,157.377682,3.0,0,3,125.604856,0.0,2007,2007,Seattle,USA
2014-05-09,491300.0,3.0,1.75,162.58025,1053.52002,1.0,0,4,120.7739,41.80635,1987,1987,Sammamish,USA
2014-05-09,315000.0,5.0,1.75,215.53496,752.5143,1.0,0,4,107.76748,107.76748,1956,1956,Burien,USA
2014-05-09,360000.0,2.0,1.0,131.92226,7608.012476,1.0,0,3,109.62554,22.29672,1956,2001,Renton,USA
2014-05-09,330000.0,4.0,2.5,180.23182,351.544952,2.0,0,3,180.23182,0.0,2003,2003,Renton,USA
2014-05-09,481450.0,3.0,2.0,130.99323,445.9344,1.0,0,3,130.99323,0.0,1940,1996,Seattle,USA
2014-05-09,234950.0,3.0,1.0,126.34808,924.199044,1.0,0,3,126.34808,0.0,1977,2004,Black Diamond,USA
2014-05-09,251000.0,3.0,1.75,113.34166,673.54675,1.0,0,3,113.34166,0.0,1962,2003,North Bend,USA
2014-05-09,782000.0,4.0,2.5,262.91549,1890.111535,2.0,0,3,183.94794,78.96755,1979,2014,Bellevue,USA
2014-05-09,833000.0,4.0,2.75,351.17334,957.644124,2.0,0,3,351.17334,0.0,1999,1999,Sammamish,USA
2014-05-09,542500.0,4.0,2.5,216.46399,1327.490967,2.0,0,4,216.46399,0.0,1978,2000,Bellevue,USA
2014-05-09,851000.0,3.0,2.5,330.73468,9967.56287,2.0,0,3,330.73468,0.0,1987,2000,Redmond,USA
2014-05-09,325000.0,4.0,1.5,136.56741,6577.5324,1.0,0,3,136.56741,0.0,1976,1976,Ravensdale,USA
2014-05-09,415000.0,4.0,2.25,284.28318,4532.458661,2.0,0,3,284.28318,0.0,1992,1992,Ravensdale,USA
